,Date,company,max(high)
0,2020-02-12 00:00:00.000000,AAPL,327.2200012207031
1,2020-02-11 00:00:00.000000,AMZN,2185.949951171875
2,2020-02-12 00:00:00.000000,BAC,35.45000076293945
3,2020-02-20 00:00:00.000000,FB,218.77000427246094
4,2020-02-11 00:00:00.000000,MSFT,190.6999969482422
5,2020-02-11 00:00:00.000000,T,38.81999969482422
6,2020-02-04 00:00:00.000000,TSLA,968.989990234375
