,Date,High,Low,Open,Close,Volume,Adj Close,company
0,2020-02-14 00:00:00.000000,325.9800109863281,322.8500061035156,324.739990234375,324.95001220703125,20028400,324.95001220703125,AAPL
1,2020-02-18 00:00:00.000000,319.75,314.6099853515625,315.3599853515625,319.0,38132800,319.0,AAPL
2,2020-02-19 00:00:00.000000,324.57000732421875,320.0,320.0,323.6199951171875,23496000,323.6199951171875,AAPL
3,2020-02-20 00:00:00.000000,324.6499938964844,318.2099914550781,322.6300048828125,320.29998779296875,25141500,320.29998779296875,AAPL
4,2020-02-21 00:00:00.000000,320.45001220703125,310.5,318.6199951171875,313.04998779296875,32388500,313.04998779296875,AAPL
